,Customer ID,Age,Gender,Category,Purchase Amount (USD),Size,Color,Season,Review Rating,Subscription Status,Payment Method,Discount Applied,Promo Code Used,Previous Purchases,Frequency of Purchases
245,246,49,Male,Footwear,53,L,Charcoal,Summer,3.3,Yes,Cash,Yes,Yes,45,Fortnightly
246,247,35,Male,Accessories,86,XL,Beige,Spring,3.2,Yes,Credit Card,Yes,Yes,20,Bi-Weekly
247,248,29,Male,Clothing,66,XL,Brown,Spring,4.4,Yes,Credit Card,Yes,Yes,14,Weekly
248,249,47,Male,Accessories,100,M,Blue,Winter,4.8,Yes,Venmo,Yes,Yes,33,Weekly
249,250,53,Male,Accessories,47,S,Teal,Fall,4.2,Yes,Cash,Yes,Yes,18,Annually
250,251,33,Male,Clothing,25,L,Black,Fall,4.0,Yes,Debit Card,Yes,Yes,9,Weekly
251,252,21,Male,Accessories,51,XL,Gold,Winter,2.5,Yes,PayPal,Yes,Yes,34,Annually
252,253,32,Male,Clothing,41,M,Violet,Summer,3.9,Yes,Cash,Yes,Yes,33,Fortnightly
253,254,52,Male,Footwear,73,L,Cyan,Winter,4.9,Yes,PayPal,Yes,Yes,15,Bi-Weekly
254,255,67,Male,Accessories,42,M,White,Winter,3.5,Yes,Credit Card,Yes,Yes,4,Bi-Weekly
255,256,43,Male,Accessories,20,M,Charcoal,Spring,4.2,Yes,Debit Card,Yes,Yes,25,Annually
256,257,58,Male,Accessories,30,XL,Violet,Spring,4.7,Yes,Venmo,Yes,Yes,20,Every 3 Months
257,258,20,Male,Accessories,53,M,Red,Summer,4.5,Yes,PayPal,Yes,Yes,5,Quarterly
258,259,61,Male,Accessories,74,S,Lavender,Spring,2.8,Yes,Venmo,Yes,Yes,16,Quarterly
259,260,32,Male,Clothing,57,M,Gold,Fall,2.9,Yes,Credit Card,Yes,Yes,13,Annually
260,261,38,Male,Accessories,57,S,Red,Winter,3.2,Yes,Bank Transfer,Yes,Yes,11,Every 3 Months
261,262,21,Male,Clothing,77,L,Magenta,Winter,4.9,Yes,Cash,Yes,Yes,21,Annually
262,263,37,Male,Clothing,40,M,Teal,Summer,3.7,Yes,Cash,Yes,Yes,6,Annually
263,264,27,Male,Clothing,46,M,Purple,Summer,4.3,Yes,Credit Card,Yes,Yes,29,Monthly
264,265,36,Male,Clothing,78,S,Charcoal,Fall,3.9,Yes,Venmo,Yes,Yes,15,Annually
265,266,32,Male,Accessories,59,M,Gray,Spring,3.2,Yes,Venmo,Yes,Yes,17,Bi-Weekly
266,267,51,Male,Accessories,75,L,White,Summer,3.1,Yes,Cash,Yes,Yes,32,Weekly
267,268,64,Male,Clothing,54,M,Olive,Spring,3.9,Yes,Venmo,Yes,Yes,42,Annually
268,269,68,Male,Footwear,42,M,Charcoal,Spring,2.6,Yes,Venmo,Yes,Yes,21,Monthly
269,270,68,Male,Clothing,44,M,Charcoal,Winter,3.3,Yes,PayPal,Yes,Yes,9,Bi-Weekly
270,271,33,Male,Clothing,52,XL,Orange,Fall,4.6,Yes,Debit Card,Yes,Yes,16,Annually
271,272,65,Male,Accessories,69,XL,Yellow,Summer,4.6,Yes,Credit Card,Yes,Yes,42,Fortnightly
272,273,48,Male,Accessories,26,M,Beige,Summer,4.4,Yes,PayPal,Yes,Yes,37,Bi-Weekly
273,274,69,Male,Outerwear,33,S,Silver,Spring,4.2,Yes,Cash,Yes,Yes,32,Quarterly
274,275,59,Male,Accessories,32,M,Indigo,Spring,3.0,Yes,Credit Card,Yes,Yes,28,Bi-Weekly
275,276,48,Male,Accessories,85,XL,Lavender,Winter,4.0,Yes,Debit Card,Yes,Yes,13,Weekly
276,277,25,Male,Clothing,30,XL,Turquoise,Fall,3.5,Yes,Debit Card,Yes,Yes,11,Fortnightly
277,278,29,Male,Clothing,29,M,Green,Winter,3.0,Yes,Credit Card,Yes,Yes,36,Bi-Weekly
278,279,57,Male,Clothing,95,M,Orange,Spring,3.7,Yes,Bank Transfer,Yes,Yes,23,Annually
279,280,23,Male,Footwear,69,L,Turquoise,Summer,4.0,Yes,Credit Card,Yes,Yes,37,Monthly
280,281,45,Male,Footwear,69,S,Cyan,Fall,4.2,Yes,Debit Card,Yes,Yes,21,Bi-Weekly
281,282,38,Male,Accessories,61,XL,Charcoal,Spring,2.5,Yes,Bank Transfer,Yes,Yes,22,Bi-Weekly
282,283,21,Male,Clothing,94,M,Teal,Summer,3.0,Yes,Debit Card,Yes,Yes,9,Monthly
283,284,32,Male,Clothing,30,S,Maroon,Fall,3.2,Yes,Debit Card,Yes,Yes,16,Annually
284,285,63,Male,Clothing,45,M,Red,Summer,3.5,Yes,PayPal,Yes,Yes,4,Quarterly
285,286,29,Male,Accessories,39,XL,Yellow,Summer,4.8,Yes,Credit Card,Yes,Yes,3,Bi-Weekly
286,287,27,Male,Accessories,51,L,Gray,Summer,2.6,Yes,Cash,Yes,Yes,6,Annually
287,288,56,Male,Accessories,37,L,Blue,Spring,3.4,Yes,Cash,Yes,Yes,18,Fortnightly
288,289,30,Male,Clothing,62,M,Lavender,Winter,3.7,Yes,Credit Card,Yes,Yes,34,Bi-Weekly
289,290,49,Male,Outerwear,85,M,Yellow,Fall,4.5,Yes,Debit Card,Yes,Yes,26,Monthly
290,291,58,Male,Clothing,33,M,Indigo,Winter,3.7,Yes,Bank Transfer,Yes,Yes,50,Weekly
291,292,57,Male,Clothing,26,XL,Violet,Fall,3.3,Yes,Credit Card,Yes,Yes,40,Monthly
292,293,60,Male,Footwear,99,M,Green,Spring,4.7,Yes,Credit Card,Yes,Yes,24,Quarterly
293,294,69,Male,Accessories,39,M,White,Spring,2.7,Yes,PayPal,Yes,Yes,33,Annually
294,295,70,Male,Clothing,20,M,Gold,Spring,4.6,Yes,Cash,Yes,Yes,19,Every 3 Months
295,296,53,Male,Accessories,42,M,Indigo,Winter,2.7,Yes,Venmo,Yes,Yes,24,Quarterly
296,297,25,Male,Footwear,74,S,Lavender,Spring,4.8,Yes,PayPal,Yes,Yes,19,Weekly
297,298,48,Male,Footwear,26,XL,Purple,Summer,4.4,Yes,Bank Transfer,Yes,Yes,4,Bi-Weekly
298,299,69,Male,Clothing,53,M,Lavender,Winter,4.0,Yes,Cash,Yes,Yes,11,Every 3 Months
299,300,25,Male,Footwear,80,M,Maroon,Summer,3.2,Yes,Credit Card,Yes,Yes,28,Fortnightly
300,301,29,Male,Accessories,98,M,Teal,Spring,4.4,Yes,Cash,Yes,Yes,24,Weekly
301,302,46,Male,Clothing,95,M,Green,Spring,3.8,Yes,Debit Card,Yes,Yes,25,Every 3 Months
302,303,37,Male,Clothing,44,L,Olive,Summer,3.6,Yes,Venmo,Yes,Yes,27,Every 3 Months
303,304,20,Male,Footwear,60,M,Turquoise,Summer,3.3,Yes,Cash,Yes,Yes,49,Weekly
304,305,40,Male,Clothing,84,M,Green,Winter,3.4,Yes,Venmo,Yes,Yes,45,Bi-Weekly
305,306,60,Male,Clothing,59,M,Teal,Fall,3.5,Yes,Debit Card,Yes,Yes,26,Annually
306,307,26,Male,Outerwear,49,S,White,Summer,3.6,Yes,Debit Card,Yes,Yes,4,Annually
307,308,29,Male,Accessories,32,M,Orange,Winter,3.2,Yes,Cash,Yes,Yes,3,Every 3 Months
308,309,66,Male,Accessories,29,M,Beige,Fall,3.7,Yes,Bank Transfer,Yes,Yes,45,Bi-Weekly
309,310,66,Male,Clothing,22,M,Yellow,Spring,4.5,Yes,Bank Transfer,Yes,Yes,21,Fortnightly
310,311,56,Male,Clothing,85,M,Charcoal,Winter,4.6,Yes,Debit Card,Yes,Yes,50,Fortnightly
311,312,69,Male,Clothing,52,L,Silver,Winter,4.1,Yes,Debit Card,Yes,Yes,19,Monthly
312,313,38,Male,Clothing,89,L,Green,Spring,3.4,Yes,Bank Transfer,Yes,Yes,6,Annually
313,314,42,Male,Clothing,77,M,Pink,Spring,3.7,Yes,PayPal,Yes,Yes,50,Every 3 Months
314,315,30,Male,Clothing,24,M,Purple,Summer,3.3,Yes,PayPal,Yes,Yes,17,Every 3 Months
315,316,66,Male,Accessories,24,XL,Orange,Spring,4.5,Yes,Venmo,Yes,Yes,24,Annually
316,317,36,Male,Accessories,22,M,Charcoal,Fall,3.3,Yes,Bank Transfer,Yes,Yes,46,Monthly
317,318,58,Male,Clothing,82,L,Teal,Fall,4.3,Yes,Bank Transfer,Yes,Yes,42,Every 3 Months
318,319,45,Male,Accessories,67,M,Beige,Winter,2.5,Yes,PayPal,Yes,Yes,10,Annually
319,320,47,Male,Clothing,74,XL,White,Spring,2.6,Yes,Venmo,Yes,Yes,1,Every 3 Months
320,321,66,Male,Accessories,72,L,White,Summer,4.9,Yes,PayPal,Yes,Yes,28,Quarterly
321,322,41,Male,Footwear,36,L,Orange,Summer,4.7,Yes,Credit Card,Yes,Yes,48,Quarterly
322,323,41,Male,Accessories,95,S,Cyan,Winter,3.0,Yes,Credit Card,Yes,Yes,47,Monthly
323,324,66,Male,Clothing,78,M,Orange,Winter,3.5,Yes,Venmo,Yes,Yes,29,Bi-Weekly
324,325,37,Male,Clothing,82,M,Olive,Summer,4.8,Yes,Credit Card,Yes,Yes,37,Quarterly
325,326,70,Male,Clothing,70,M,Charcoal,Winter,4.3,Yes,Debit Card,Yes,Yes,38,Annually
326,327,62,Male,Accessories,41,M,White,Fall,3.2,Yes,Cash,Yes,Yes,48,Weekly
327,328,61,Male,Outerwear,42,M,Teal,Summer,3.1,Yes,PayPal,Yes,Yes,36,Weekly
328,329,48,Male,Outerwear,50,M,Yellow,Fall,2.8,Yes,Debit Card,Yes,Yes,9,Weekly
329,330,70,Male,Clothing,31,S,White,Summer,2.9,Yes,Debit Card,Yes,Yes,34,Monthly
330,331,46,Male,Clothing,51,M,Beige,Winter,3.7,Yes,Bank Transfer,Yes,Yes,43,Bi-Weekly
331,332,31,Male,Clothing,98,L,Beige,Fall,3.3,Yes,Credit Card,Yes,Yes,46,Quarterly
332,333,19,Male,Clothing,86,M,Maroon,Winter,2.8,Yes,Cash,Yes,Yes,5,Monthly
333,334,39,Male,Clothing,64,M,Teal,Winter,4.5,Yes,Cash,Yes,Yes,15,Bi-Weekly
334,335,41,Male,Clothing,46,M,Lavender,Fall,2.6,Yes,PayPal,Yes,Yes,30,Annually
335,336,20,Male,Clothing,85,L,Maroon,Spring,3.7,Yes,Cash,Yes,Yes,44,Every 3 Months
336,337,36,Male,Accessories,81,S,Orange,Fall,4.4,Yes,Debit Card,Yes,Yes,16,Annually
337,338,32,Male,Clothing,59,M,Cyan,Winter,4.3,Yes,Cash,Yes,Yes,16,Annually
338,339,69,Male,Clothing,79,M,Silver,Winter,3.5,Yes,Venmo,Yes,Yes,16,Weekly
339,340,40,Male,Clothing,33,M,Teal,Spring,3.8,Yes,Credit Card,Yes,Yes,21,Every 3 Months
340,341,40,Male,Clothing,47,L,Blue,Summer,3.5,Yes,Cash,Yes,Yes,39,Every 3 Months
341,342,20,Male,Accessories,20,S,Blue,Summer,4.6,Yes,Credit Card,Yes,Yes,40,Bi-Weekly
342,343,64,Male,Outerwear,36,M,Olive,Spring,2.6,Yes,Bank Transfer,Yes,Yes,48,Every 3 Months
343,344,27,Male,Footwear,39,M,Purple,Summer,4.4,Yes,Cash,Yes,Yes,26,Monthly
344,345,24,Male,Clothing,71,M,Charcoal,Winter,4.0,Yes,PayPal,Yes,Yes,46,Monthly
345,346,48,Male,Footwear,59,S,Olive,Winter,4.4,Yes,Cash,Yes,Yes,27,Annually
346,347,49,Male,Clothing,50,L,Violet,Spring,4.7,Yes,Credit Card,Yes,Yes,5,Weekly
347,348,36,Male,Footwear,41,L,Red,Fall,3.9,Yes,Credit Card,Yes,Yes,43,Fortnightly
348,349,56,Male,Clothing,59,M,Beige,Fall,2.7,Yes,Bank Transfer,Yes,Yes,17,Fortnightly
349,350,37,Male,Accessories,87,M,Green,Winter,3.7,Yes,Cash,Yes,Yes,3,Bi-Weekly
350,351,42,Male,Clothing,68,M,Violet,Spring,2.6,Yes,Venmo,Yes,Yes,47,Fortnightly
351,352,28,Male,Clothing,90,M,Teal,Winter,3.9,Yes,Cash,Yes,Yes,24,Bi-Weekly
352,353,27,Male,Clothing,71,XL,Yellow,Fall,4.9,Yes,Venmo,Yes,Yes,12,Every 3 Months
353,354,63,Male,Footwear,64,L,Yellow,Fall,4.1,Yes,Credit Card,Yes,Yes,35,Monthly
354,355,58,Male,Accessories,76,S,Olive,Fall,3.0,Yes,PayPal,Yes,Yes,42,Weekly
355,356,37,Male,Accessories,42,XL,Magenta,Fall,4.1,Yes,Credit Card,Yes,Yes,1,Every 3 Months
356,357,56,Male,Clothing,80,L,Black,Spring,3.8,Yes,Debit Card,Yes,Yes,27,Weekly
357,358,18,Male,Accessories,56,M,Olive,Spring,4.0,Yes,Bank Transfer,Yes,Yes,16,Bi-Weekly
358,359,48,Male,Accessories,25,XL,Magenta,Summer,3.6,Yes,Debit Card,Yes,Yes,36,Every 3 Months
359,360,31,Male,Footwear,74,M,Olive,Winter,3.0,Yes,Debit Card,Yes,Yes,30,Every 3 Months
360,361,51,Male,Clothing,30,M,Teal,Summer,3.0,Yes,Bank Transfer,Yes,Yes,18,Fortnightly
361,362,65,Male,Clothing,96,M,White,Spring,2.6,Yes,Bank Transfer,Yes,Yes,45,Annually
362,363,53,Male,Footwear,64,M,Charcoal,Fall,3.4,Yes,Cash,Yes,Yes,1,Fortnightly
363,364,55,Male,Clothing,88,L,Yellow,Winter,3.1,Yes,Cash,Yes,Yes,42,Fortnightly
364,365,62,Male,Footwear,88,L,Charcoal,Summer,3.0,Yes,Debit Card,Yes,Yes,7,Every 3 Months
365,366,55,Male,Accessories,88,XL,Gray,Summer,3.7,Yes,PayPal,Yes,Yes,50,Quarterly
366,367,64,Male,Clothing,36,M,Turquoise,Spring,3.5,Yes,Bank Transfer,Yes,Yes,37,Fortnightly
367,368,52,Male,Clothing,40,XL,Cyan,Spring,2.8,Yes,Credit Card,Yes,Yes,18,Monthly
368,369,24,Male,Accessories,39,M,Charcoal,Spring,4.5,Yes,Venmo,Yes,Yes,29,Monthly
369,370,38,Male,Accessories,40,M,Silver,Summer,3.3,Yes,Cash,Yes,Yes,45,Quarterly
370,371,59,Male,Accessories,34,M,Olive,Winter,3.4,Yes,Credit Card,Yes,Yes,13,Weekly
371,372,27,Male,Footwear,83,S,Pink,Winter,3.2,Yes,Bank Transfer,Yes,Yes,47,Monthly
372,373,24,Male,Clothing,85,L,Orange,Summer,3.7,Yes,Credit Card,Yes,Yes,7,Weekly
373,374,23,Male,Outerwear,27,L,White,Summer,4.6,Yes,Bank Transfer,Yes,Yes,11,Bi-Weekly
374,375,69,Male,Accessories,78,S,Purple,Spring,5.0,Yes,Bank Transfer,Yes,Yes,39,Monthly
375,376,59,Male,Accessories,32,M,Olive,Summer,4.4,Yes,Debit Card,Yes,Yes,6,Quarterly
376,377,51,Male,Footwear,51,S,Gray,Fall,4.9,Yes,PayPal,Yes,Yes,2,Bi-Weekly
377,378,63,Male,Accessories,32,M,Silver,Spring,4.1,Yes,Debit Card,Yes,Yes,39,Every 3 Months
378,379,54,Male,Clothing,62,L,Orange,Winter,4.9,Yes,Cash,Yes,Yes,23,Monthly
379,380,32,Male,Clothing,29,S,Magenta,Fall,4.7,Yes,Debit Card,Yes,Yes,46,Bi-Weekly
380,381,39,Male,Accessories,69,XL,Beige,Fall,3.0,Yes,PayPal,Yes,Yes,19,Weekly
381,382,66,Male,Accessories,25,L,Lavender,Winter,3.4,Yes,Debit Card,Yes,Yes,3,Every 3 Months
382,383,28,Male,Clothing,76,M,Peach,Winter,3.2,Yes,PayPal,Yes,Yes,47,Quarterly
383,384,50,Male,Accessories,77,S,Magenta,Fall,2.9,Yes,Credit Card,Yes,Yes,6,Quarterly
384,385,70,Male,Clothing,33,M,Beige,Fall,4.5,Yes,Credit Card,Yes,Yes,6,Annually
385,386,67,Male,Clothing,93,S,Yellow,Fall,2.7,Yes,Credit Card,Yes,Yes,12,Bi-Weekly
386,387,64,Male,Accessories,39,L,Brown,Spring,3.4,Yes,Cash,Yes,Yes,40,Quarterly
387,388,45,Male,Outerwear,93,L,Silver,Summer,4.6,Yes,Cash,Yes,Yes,38,Fortnightly
388,389,22,Male,Accessories,82,M,Orange,Summer,2.7,Yes,Credit Card,Yes,Yes,10,Quarterly
389,390,27,Male,Footwear,42,L,Purple,Spring,4.2,Yes,Venmo,Yes,Yes,28,Monthly
390,391,25,Male,Accessories,71,M,Indigo,Winter,3.2,Yes,Debit Card,Yes,Yes,19,Annually
391,392,37,Male,Clothing,86,L,Gray,Spring,4.8,Yes,Cash,Yes,Yes,25,Fortnightly
392,393,26,Male,Clothing,82,XL,Black,Spring,3.3,Yes,PayPal,Yes,Yes,38,Annually
393,394,33,Male,Footwear,65,L,Maroon,Fall,4.2,Yes,Credit Card,Yes,Yes,6,Fortnightly
394,395,43,Male,Accessories,29,M,Beige,Spring,4.8,Yes,PayPal,Yes,Yes,7,Bi-Weekly
395,396,37,Male,Footwear,65,L,Brown,Winter,4.9,Yes,Cash,Yes,Yes,2,Annually
396,397,46,Male,Clothing,88,S,Black,Fall,3.9,Yes,Bank Transfer,Yes,Yes,24,Annually
397,398,22,Male,Accessories,46,M,Indigo,Fall,3.0,Yes,Venmo,Yes,Yes,26,Annually
398,399,20,Male,Footwear,67,S,Silver,Winter,4.6,Yes,PayPal,Yes,Yes,25,Every 3 Months
399,400,60,Male,Accessories,35,L,Blue,Fall,3.5,Yes,Credit Card,Yes,Yes,10,Monthly
400,401,39,Male,Footwear,66,M,Green,Winter,4.8,Yes,Venmo,Yes,Yes,14,Fortnightly
401,402,43,Male,Clothing,91,L,Orange,Fall,4.8,Yes,Bank Transfer,Yes,Yes,21,Quarterly
402,403,31,Male,Accessories,78,L,Cyan,Fall,3.0,Yes,PayPal,Yes,Yes,26,Monthly
403,404,19,Male,Footwear,45,M,Orange,Winter,4.5,Yes,Credit Card,Yes,Yes,12,Annually
404,405,35,Male,Clothing,93,M,Indigo,Spring,4.8,Yes,Credit Card,Yes,Yes,11,Monthly
405,406,41,Male,Clothing,74,S,Silver,Summer,3.8,Yes,Debit Card,Yes,Yes,15,Annually
406,407,52,Male,Accessories,55,M,Peach,Spring,4.6,Yes,Debit Card,Yes,Yes,13,Monthly
407,408,45,Male,Clothing,76,XL,Teal,Spring,3.1,Yes,Debit Card,Yes,Yes,5,Bi-Weekly
408,409,34,Male,Footwear,66,L,White,Spring,3.4,Yes,Credit Card,Yes,Yes,36,Fortnightly
409,410,35,Male,Clothing,51,M,Brown,Winter,3.3,Yes,Debit Card,Yes,Yes,32,Monthly
410,411,29,Male,Clothing,26,L,Lavender,Spring,4.8,Yes,Debit Card,Yes,Yes,1,Quarterly
411,412,59,Male,Clothing,29,M,Indigo,Summer,2.8,Yes,Cash,Yes,Yes,15,Annually
412,413,24,Male,Outerwear,74,M,Yellow,Summer,3.1,Yes,Venmo,Yes,Yes,3,Weekly
413,414,70,Male,Accessories,99,S,White,Summer,4.6,Yes,Debit Card,Yes,Yes,48,Monthly
414,415,29,Male,Accessories,88,L,Violet,Winter,2.6,Yes,Bank Transfer,Yes,Yes,30,Weekly
415,416,67,Male,Outerwear,31,M,Lavender,Winter,2.6,Yes,Venmo,Yes,Yes,40,Monthly
416,417,36,Male,Accessories,55,L,Olive,Spring,3.8,Yes,Bank Transfer,Yes,Yes,24,Fortnightly
417,418,23,Male,Footwear,81,L,Beige,Fall,4.5,Yes,PayPal,Yes,Yes,48,Quarterly
418,419,18,Male,Clothing,73,L,Purple,Spring,3.0,Yes,Cash,Yes,Yes,27,Bi-Weekly
419,420,53,Male,Clothing,91,S,Teal,Winter,3.5,Yes,Credit Card,Yes,Yes,14,Every 3 Months
420,421,32,Male,Clothing,54,S,Peach,Spring,3.8,Yes,Credit Card,Yes,Yes,18,Bi-Weekly
421,422,38,Male,Clothing,40,M,Violet,Winter,3.5,Yes,Cash,Yes,Yes,48,Bi-Weekly
422,423,47,Male,Clothing,59,M,Purple,Fall,3.1,Yes,Bank Transfer,Yes,Yes,32,Annually
423,424,46,Male,Accessories,26,L,Teal,Spring,3.0,Yes,Bank Transfer,Yes,Yes,21,Bi-Weekly
424,425,66,Male,Clothing,23,M,Gold,Winter,4.3,Yes,Credit Card,Yes,Yes,42,Fortnightly
425,426,40,Male,Clothing,87,S,Teal,Winter,3.3,Yes,Debit Card,Yes,Yes,4,Quarterly
426,427,43,Male,Clothing,71,M,Violet,Winter,4.7,Yes,Cash,Yes,Yes,19,Quarterly
427,428,58,Male,Accessories,91,L,Black,Winter,4.5,Yes,Cash,Yes,Yes,6,Quarterly
428,429,21,Male,Outerwear,64,XL,Gold,Winter,2.9,Yes,Venmo,Yes,Yes,2,Fortnightly
429,430,42,Male,Footwear,94,M,Gold,Winter,4.1,Yes,Venmo,Yes,Yes,21,Fortnightly
430,431,24,Male,Clothing,40,M,Brown,Summer,3.5,Yes,Debit Card,Yes,Yes,40,Annually
431,432,43,Male,Accessories,76,L,Cyan,Winter,3.4,Yes,Credit Card,Yes,Yes,33,Fortnightly
432,433,47,Male,Clothing,86,S,Indigo,Fall,3.3,Yes,Debit Card,Yes,Yes,26,Weekly
433,434,49,Male,Clothing,92,M,Orange,Fall,3.2,Yes,Bank Transfer,Yes,Yes,23,Fortnightly
434,435,50,Male,Footwear,52,L,Pink,Spring,4.0,Yes,Bank Transfer,Yes,Yes,39,Every 3 Months
435,436,51,Male,Outerwear,28,XL,Olive,Winter,3.6,Yes,PayPal,Yes,Yes,42,Monthly
436,437,40,Male,Clothing,46,L,Cyan,Summer,4.6,Yes,Cash,Yes,Yes,41,Weekly
437,438,45,Male,Accessories,50,M,Peach,Summer,2.6,Yes,Credit Card,Yes,Yes,41,Annually
438,439,52,Male,Accessories,23,M,Turquoise,Winter,4.3,Yes,Cash,Yes,Yes,12,Fortnightly
439,440,62,Male,Outerwear,50,M,Turquoise,Summer,3.4,Yes,PayPal,Yes,Yes,31,Monthly
440,441,20,Male,Clothing,89,XL,Maroon,Winter,3.5,Yes,Debit Card,Yes,Yes,34,Fortnightly
441,442,43,Male,Clothing,81,M,Maroon,Winter,4.2,Yes,Bank Transfer,Yes,Yes,32,Annually
442,443,29,Male,Accessories,69,M,Olive,Fall,3.5,Yes,Bank Transfer,Yes,Yes,31,Quarterly
443,444,22,Male,Accessories,67,M,Magenta,Summer,3.6,Yes,PayPal,Yes,Yes,24,Annually
444,445,48,Male,Clothing,20,M,Red,Summer,4.3,Yes,Debit Card,Yes,Yes,31,Annually
445,446,42,Male,Footwear,29,M,Olive,Fall,4.9,Yes,Bank Transfer,Yes,Yes,18,Annually
446,447,19,Male,Clothing,74,M,Silver,Summer,4.1,Yes,Bank Transfer,Yes,Yes,15,Monthly
447,448,60,Male,Clothing,82,S,Turquoise,Spring,3.6,Yes,Venmo,Yes,Yes,7,Every 3 Months
448,449,32,Male,Accessories,23,M,Yellow,Summer,3.4,Yes,Credit Card,Yes,Yes,35,Fortnightly
449,450,26,Male,Accessories,45,L,Peach,Summer,2.9,Yes,PayPal,Yes,Yes,35,Monthly
450,451,25,Male,Footwear,21,L,Beige,Summer,2.7,Yes,Venmo,Yes,Yes,19,Monthly
451,452,66,Male,Accessories,31,M,Pink,Summer,4.3,Yes,Cash,Yes,Yes,26,Fortnightly
452,453,45,Male,Clothing,45,M,Violet,Summer,3.3,Yes,Debit Card,Yes,Yes,39,Fortnightly
453,454,54,Male,Accessories,56,XL,Peach,Winter,2.8,Yes,Cash,Yes,Yes,22,Weekly
454,455,37,Male,Outerwear,97,S,Gold,Summer,3.2,Yes,Debit Card,Yes,Yes,14,Bi-Weekly
455,456,54,Male,Clothing,100,XL,Gold,Fall,3.6,Yes,Credit Card,Yes,Yes,50,Fortnightly
456,457,50,Male,Clothing,96,S,Indigo,Fall,4.0,Yes,Bank Transfer,Yes,Yes,33,Quarterly
457,458,25,Male,Accessories,99,M,Blue,Spring,4.9,Yes,Credit Card,Yes,Yes,48,Every 3 Months
458,459,47,Male,Clothing,91,L,Black,Winter,4.0,Yes,Debit Card,Yes,Yes,48,Monthly
459,460,63,Male,Accessories,30,L,Black,Winter,3.8,Yes,Debit Card,Yes,Yes,27,Fortnightly
460,461,64,Male,Footwear,65,L,Teal,Summer,3.7,Yes,Venmo,Yes,Yes,27,Weekly
461,462,18,Male,Footwear,93,M,Yellow,Winter,3.9,Yes,Cash,Yes,Yes,20,Weekly
462,463,59,Male,Outerwear,81,M,White,Fall,3.3,Yes,Debit Card,Yes,Yes,48,Every 3 Months
463,464,37,Male,Accessories,81,S,Orange,Summer,2.7,Yes,Venmo,Yes,Yes,29,Weekly
464,465,23,Male,Accessories,52,M,Silver,Winter,4.7,Yes,PayPal,Yes,Yes,45,Monthly
465,466,54,Male,Clothing,88,M,Pink,Summer,2.8,Yes,Cash,Yes,Yes,25,Quarterly
466,467,38,Male,Clothing,24,L,Turquoise,Winter,4.6,Yes,Credit Card,Yes,Yes,25,Weekly
467,468,19,Male,Accessories,51,S,Orange,Spring,4.5,Yes,Credit Card,Yes,Yes,37,Every 3 Months
468,469,34,Male,Accessories,38,S,Peach,Fall,5.0,Yes,Bank Transfer,Yes,Yes,16,Quarterly
469,470,21,Male,Clothing,46,L,Pink,Fall,4.1,Yes,Debit Card,Yes,Yes,30,Bi-Weekly
470,471,50,Male,Clothing,63,L,Teal,Summer,4.6,Yes,Cash,Yes,Yes,6,Every 3 Months
471,472,55,Male,Accessories,72,XL,White,Winter,4.9,Yes,Credit Card,Yes,Yes,36,Quarterly
472,473,20,Male,Clothing,39,L,Gray,Winter,3.9,Yes,Cash,Yes,Yes,3,Quarterly
473,474,34,Male,Outerwear,42,L,Olive,Spring,3.9,Yes,Venmo,Yes,Yes,29,Every 3 Months
474,475,62,Male,Clothing,76,XL,Maroon,Summer,2.6,Yes,Debit Card,Yes,Yes,15,Quarterly
475,476,21,Male,Footwear,66,L,Magenta,Summer,2.7,Yes,Cash,Yes,Yes,18,Annually
476,477,21,Male,Accessories,90,M,Magenta,Spring,3.5,Yes,Venmo,Yes,Yes,2,Fortnightly
477,478,42,Male,Clothing,56,M,Green,Summer,3.7,Yes,Credit Card,Yes,Yes,49,Weekly
478,479,35,Male,Accessories,43,XL,Turquoise,Winter,3.2,Yes,Debit Card,Yes,Yes,48,Annually
479,480,39,Male,Accessories,84,L,Yellow,Winter,3.3,Yes,Bank Transfer,Yes,Yes,43,Monthly
480,481,68,Male,Clothing,88,M,Gray,Summer,4.8,Yes,Credit Card,Yes,Yes,30,Bi-Weekly
481,482,46,Male,Accessories,88,L,Peach,Fall,3.2,Yes,PayPal,Yes,Yes,10,Fortnightly
482,483,41,Male,Accessories,42,M,Yellow,Winter,2.5,Yes,PayPal,Yes,Yes,11,Annually
483,484,23,Male,Clothing,73,M,White,Fall,3.9,Yes,Venmo,Yes,Yes,12,Weekly
484,485,68,Male,Accessories,73,L,Lavender,Summer,4.7,Yes,Credit Card,Yes,Yes,28,Quarterly
485,486,48,Male,Footwear,44,S,Blue,Spring,2.6,Yes,Debit Card,Yes,Yes,36,Fortnightly
486,487,38,Male,Footwear,63,M,Charcoal,Fall,2.8,Yes,Debit Card,Yes,Yes,37,Every 3 Months
487,488,41,Male,Outerwear,68,L,Red,Winter,4.4,Yes,Credit Card,Yes,Yes,22,Quarterly
488,489,58,Male,Clothing,29,L,Olive,Spring,4.6,Yes,Venmo,Yes,Yes,32,Weekly
489,490,49,Male,Clothing,85,M,Green,Summer,3.2,Yes,Venmo,Yes,Yes,40,Annually
490,491,57,Male,Footwear,42,M,Silver,Winter,4.2,Yes,PayPal,Yes,Yes,47,Monthly
491,492,49,Male,Outerwear,69,M,Silver,Summer,3.7,Yes,Bank Transfer,Yes,Yes,24,Bi-Weekly
